eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,count
201708180002,2017,8,18,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708180009,2017,8,18,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,2466
201708180026,2017,8,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708190001,2017,8,19,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Qaraytagh,36.169083,43.482407,2466
201708190002,2017,8,19,2017-08-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Hamamiyat,33.5009,44.216648,2466
201708190003,2017,8,19,2017-08-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Refai,31.766347,46.066036,2466
201708190004,2017,8,19,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Akarkouf,33.351177,44.205009,2466
201708190005,2017,8,19,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708190041,2017,8,18,2017-08-18 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Chamchamal,35.532791,44.827717,2466
201708200010,2017,8,20,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Alam,34.705948,43.697075,2466
201708200011,2017,8,20,2017-08-20 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Hammam al-Alil,36.158558,43.2551,2466
201708200012,2017,8,20,2017-08-20 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708210001,2017,8,21,2017-08-21 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mulla Jasim,36.371177,42.384803,2466
201708210002,2017,8,21,2017-08-21 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Abrah Aziz,36.35901,42.303929,2466
201708210003,2017,8,21,2017-08-21 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.48975,43.235231,2466
201708210012,2017,8,21,2017-08-21 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,2466
201708210013,2017,8,21,2017-08-21 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,2466
201708210038,2017,8,21,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,2466
201708220005,2017,8,22,2017-08-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Kefah,36.384257,42.329205,2466
201708220006,2017,8,22,2017-08-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mulla Jasim,36.371177,42.384803,2466
201708220007,2017,8,22,2017-08-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Khadra,36.132989,42.572177,2466
201708220028,2017,8,22,2017-08-22 00:00:00,1,,95,Iraq,10,Middle East & North Africa,Diyala,Unknown,33.773349,45.14945,2466
201708220029,2017,8,22,2017-08-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708230001,2017,8,23,"August 20-26, 2017",1,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Unknown,35.546635,45.300368,2466
201708230015,2017,8,23,2017-08-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708230016,2017,8,23,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201708230018,2017,8,23,2017-08-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Kefah al-Shamali,36.338591,42.428276,2466
201708230039,2017,8,23,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Altun Kupri,35.752293,44.147743,2466
201708230040,2017,8,23,2017-08-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Zummar,36.660896,42.605278,2466
201708240018,2017,8,24,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Albu Muhammad,35.084499,44.323656,2466
201708240019,2017,8,24,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708240032,2017,8,24,2017-08-24 00:00:00,1,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim district,33.958827,40.890257,2466
201708240053,2017,8,24,2017-08-24 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Al-Bazul,33.515724,44.468603,2466
201708240054,2017,8,24,2017-08-24 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,2466
201708250024,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Shaqoufa,33.563416,42.529159,2466
201708250026,2017,8,25,2017-08-25 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,2466
201708250059,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708250060,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,2466
201708250061,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Shaqufah,33.616907,42.765491,2466
201708250062,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Karbala,Unknown,32.404549,43.867322,2466
201708250063,2017,8,25,2017-08-25 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708260005,2017,8,26,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708260006,2017,8,25,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Arar,32.16616,39.351804,2466
201708260007,2017,8,26,,0,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Ismail Awa,35.788625,46.120265,2466
201708260047,2017,8,26,2017-08-26 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708270001,2017,8,27,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708270002,2017,8,27,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708270003,2017,8,27,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708270014,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,2466
201708270015,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Hamdaniyah district,36.347083,43.413853,2466
201708270051,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270052,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270053,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270054,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270055,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270056,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270057,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708270058,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708270059,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.370963,42.529426,2466
201708280001,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708280002,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280003,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280004,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280005,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280006,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280007,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280008,2017,8,27,2017-08-27 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201708280009,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,2466
201708280010,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,2466
201708280011,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Abu Sayda,33.926586,44.772064,2466
201708280023,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708280044,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708280045,2017,8,28,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Mashkukah,33.663116,42.634892,2466
201708290001,2017,8,29,2017-08-29 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708290017,2017,8,29,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708290018,2017,8,29,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708290020,2017,8,29,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708290021,2017,8,29,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708290022,2017,8,29,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,2466
201708300010,2017,8,30,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708300026,2017,8,30,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708300027,2017,8,30,2017-08-30 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708300028,2017,8,30,2017-08-30 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708310001,2017,8,31,2017-08-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Khuitla,36.237222,42.8425,2466
201708310002,2017,8,31,2017-08-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708310003,2017,8,31,2017-08-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim district,34.410199,41.004663,2466
201708310008,2017,8,31,2017-08-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201708310009,2017,8,31,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,2466
201708310010,2017,8,31,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201708310014,2017,8,31,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Al-Ayadieh,36.486149,42.418186,2466
201708310033,2017,8,31,2017-08-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,2466
201709010029,2017,9,1,2017-09-01 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,2466
201709020002,2017,9,2,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Hardan,36.099321,41.735202,2466
201709020003,2017,9,2,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,2466
201709020004,2017,9,2,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Bawi,33.105896,44.564686,2466
201709020006,2017,9,2,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,2466
201709020022,2017,9,2,,0,,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,2466
201709030002,2017,9,3,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,2466
201709030009,2017,9,3,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Ashraf,34.065359,44.574888,2466
201709030013,2017,9,3,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah,34.367733,41.985275,2466
201709030014,2017,9,3,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim,34.363503,41.115997,2466
201709030015,2017,9,3,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Rawah,34.477619,41.920773,2466
201709040006,2017,9,4,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709040007,2017,9,4,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,2466
201709040008,2017,9,4,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Ishaqi,34.047272,44.027783,2466
201709040010,2017,9,4,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Hatra district,35.560755,42.705866,2466
201709040020,2017,9,4,2017-09-04 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,2466
201709040037,2017,9,4,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709050001,2017,9,5,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Shaalan,36.209401,42.916463,2466
201709050002,2017,9,5,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Houra,33.669531,44.371136,2466
201709050003,2017,9,5,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201709050004,2017,9,5,2017-09-05 00:00:00,1,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim,34.363503,41.115997,2466
201709050025,2017,9,5,,0,,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.02856,44.334134,2466
201709050038,2017,9,5,2017-09-05 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709060001,2017,9,6,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Hamamiyat,33.5009,44.216648,2466
201709060002,2017,9,6,,0,,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,2466
201709060003,2017,9,6,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Ain al-Naml,34.555575,43.178722,2466
201709060004,2017,9,6,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Yathrib,33.994591,44.357273,2466
201709060054,2017,9,6,2017-09-06 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709060056,2017,9,6,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201709070001,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709070002,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,2466
201709070008,2017,9,7,2017-09-07 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Unknown,32.9,41.6,2466
201709070009,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.238808,43.510903,2466
201709070019,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,2466
201709070031,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Babil,Sadr al-Yusufiyah,33.136925,44.075092,2466
201709080001,2017,9,8,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709080002,2017,9,8,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Ibrahim Ali,33.389721,44.235367,2466
201709080003,2017,9,8,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,2466
201709080004,2017,9,8,2017-09-08 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Milhah,36.518608,42.353477,2466
201709080005,2017,9,7,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah,34.367733,41.985275,2466
201709080031,2017,9,9,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709090001,2017,9,9,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709090002,2017,9,9,2017-09-09 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,2466
201709090022,2017,9,9,2017-09-09 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Adhaim,34.275066,44.537865,2466
201709090023,2017,9,9,2017-09-09 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709090024,2017,9,9,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709090025,2017,9,9,2017-09-09 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Babil,Jurf al-Sakhar,32.867008,44.220455,2466
201709100001,2017,9,10,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,2466
201709100039,2017,9,10,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,2466
201709110001,2017,9,11,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Qasabat ar Rai,36.50589,42.375995,2466
201709110004,2017,9,11,2017-09-11 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709110040,2017,9,11,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201709110041,2017,9,11,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709120001,2017,9,12,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,2466
201709120002,2017,9,12,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709120003,2017,9,12,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709120004,2017,9,12,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Imam Gharbi,35.700397,43.280434,2466
201709120005,2017,9,12,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,2466
201709120021,2017,9,11,,0,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Chamchamal,35.532791,44.827717,2466
201709120025,2017,9,12,2017-09-12 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709130001,2017,9,13,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709130002,2017,9,13,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,2466
201709130003,2017,9,13,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Bismayah,33.203358,44.586689,2466
201709130018,2017,9,13,2017-09-13 00:00:00,1,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim,34.363503,41.115997,2466
201709130019,2017,9,13,,0,,95,Iraq,10,Middle East & North Africa,Babil,Sadr al-Yusufiyah,33.136925,44.075092,2466
201709130030,2017,9,13,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,2466
201709130031,2017,9,13,2017-09-13 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Abu Sayda,33.926586,44.772064,2466
201709140001,2017,9,14,2017-09-14 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709140002,2017,9,14,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709140003,2017,9,14,,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,31.044371,46.261452,2466
201709140004,2017,9,14,,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,31.044371,46.261452,2466
201709150001,2017,9,15,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,2466
201709150002,2017,9,15,2017-09-15 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Qarah Tapah,34.430836,44.93409,2466
201709150003,2017,9,14,2017-09-14 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,2466
201709150019,2017,9,15,2017-09-15 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Qaim,34.363503,41.115997,2466
201709150038,2017,9,15,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709150043,2017,9,15,2017-09-15 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit district,33.669112,42.629345,2466
201709160001,2017,9,16,,0,,95,Iraq,10,Middle East & North Africa,Arbil,Qaraj,35.877158,43.496022,2466
201709160002,2017,9,16,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,2466
201709160003,2017,9,16,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,2466
201709160006,2017,9,16,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,2466
201709160009,2017,9,16,2017-09-16 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,2466
201709160024,2017,9,16,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,2466
201709160025,2017,9,16,,1,,95,Iraq,10,Middle East & North Africa,Al Anbar,Unknown,32.9,41.6,2466
201709170001,2017,9,17,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,2466
201709170002,2017,9,17,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Majarin,36.378478,42.495752,2466
201709170004,2017,9,17,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709170005,2017,9,17,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Dabaa,32.761842,40.816058,2466
201709180002,2017,9,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709180003,2017,9,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709180040,2017,9,18,2017-09-18 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,2466
201709180041,2017,9,18,2017-09-18 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,2466
201709180042,2017,9,18,2017-09-18 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,2466
201709180043,2017,9,18,2017-09-18 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Zarqush,34.139822,45.139174,2466
201709190001,2017,9,19,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Hajjaj,34.834415,43.515133,2466
201709190002,2017,9,19,2017-09-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Rayhanah,33.983235,42.612838,2466
201709190003,2017,9,19,2017-09-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah district,34.372222,41.9875,2466
201709190004,2017,9,19,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,2466
201709190005,2017,9,19,2017-09-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709190007,2017,9,19,2017-09-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Daquq district,35.16296,44.422688,2466
201709190020,2017,9,19,2017-09-19 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,2466
201709200003,2017,9,20,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2466
201709200004,2017,9,20,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709200016,2017,9,20,2017-09-20 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,2466
201709200028,2017,9,20,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709210002,2017,9,21,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Adhaim,34.275066,44.537865,2466
201709210003,2017,9,21,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,2466
201709210004,2017,9,21,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Zawiyah,35.88097,43.340214,2466
201709210027,2017,9,21,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Jurf Naddaf,33.242447,44.562172,2466
201709220003,2017,9,22,2017-09-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Babil,Sayyid Abdullah,32.861838,44.507578,2466
201709220004,2017,9,22,2017-09-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,2466
201709220006,2017,9,22,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Sinjar,36.319386,41.861473,2466
201709220021,2017,9,22,"September 20-23, 2017",0,,95,Iraq,10,Middle East & North Africa,Saladin,Unknown,34.45,43.583333,2466
201709230002,2017,9,23,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Daquq district,35.16296,44.422688,2466
201709230003,2017,9,23,,0,,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,2466
201709230004,2017,9,23,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,2466
201709230005,2017,9,23,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Sidlan,34.425826,44.939787,2466
201709230006,2017,9,23,2017-09-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah,34.367733,41.985275,2466
201709230018,2017,9,23,2017-09-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Makr al-Deeb,34.090979,42.670056,2466
201709230031,2017,9,23,2017-09-23 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Dawalib,34.067051,44.89824,2466
